,0,1,2,3,4,5,6,7
0,0.0,0.0,2.3964698394007966,4.896256161160891,4.542326641486252,6.405983863765135,5.241484359399039,6.280396395022016
1,0.0,0.0,2.3229913592165583,4.74488638280547,4.171139108839267,5.805443496967047,4.682287967351648,6.784993749343951
2,0.0,0.0,2.3857950570350046,5.4479312783137335,4.663234546693053,5.665761627286038,5.587099061602651,10.922022434204367
3,0.0,0.0,2.5587091413624776,5.738016276946022,4.532910595953134,5.818095057520528,6.582673087136649,7.3084520688313965
4,0.0,0.0,2.9570393174616636,6.354233099853393,4.169627956313063,5.223397858938686,4.851192937565949,6.920609068429777
5,0.0,0.0,2.984363504393108,7.210714048041555,4.489615113065422,5.392188053821842,4.815461423850065,9.22691865075627
6,0.0,0.0,2.8830129909843625,7.287380690393192,5.907099733056503,9.256603873451994,7.774118588471934,9.58289615486975
7,0.0,0.0,3.3401306916333255,7.138061054810205,5.162329176603624,8.842512306493472,7.755953711913762,9.848670240656274
8,0.0,0.0,3.4239806795372347,6.753857934967297,4.6015209503525165,8.948229458525667,8.855585298620776,9.049304258219546
9,0.0,0.0,3.5121273909652113,6.744056749848536,4.8189373266328985,11.907414610619176,8.445182421655831,12.49454815274362
10,0.0,0.0,3.5353630609903193,6.987368991540512,4.681425071127482,9.767810328619653,12.406958773440172,14.887061103760669
11,0.0,0.0,3.486915702478613,6.763951671324262,4.377756363805614,8.298836629166107,8.139075052144126,12.221228339132331
12,0.0,0.0,2.9175756867807308,5.962926906612251,3.912332583290308,9.230817149585288,6.525359511919336,10.830555231133976
13,0.0,0.0,2.5323830453284075,6.682409003690152,4.61809106634503,8.11649855419337,7.015423160918096,11.544535383461657
14,0.0,0.0,2.405895111776605,7.005337238453934,6.835830303513273,17.898934031810242,6.271043145732302,11.188770095114833
15,0.0,0.0,2.385281543881466,6.939868627426939,5.494412273205309,10.636667748206852,6.322122429723935,8.702833597101593
16,0.0,0.0,2.580168120162791,7.4525146525743535,6.400359483763804,18.6210399822164,5.630748481093575,9.416019363202597
17,0.0,0.0,2.733913143774056,6.945908605191092,5.5387562463412054,15.09515058179456,5.926923503246083,10.536668000750208
18,0.0,0.0,2.9766780389038607,6.541957464275411,5.177599905998964,11.741223184625825,5.455440280113767,10.632279315284167
19,0.0,0.0,3.2015800789071576,7.379935214836562,8.448319029058215,23.75452684075048,5.525812459100469,9.32197506784226
20,0.0,0.0,2.7175860876706253,7.325895345504119,5.977949550023581,16.744981812055485,6.808216600235883,10.032517257004256
21,0.0,0.0,2.962349037041802,7.381315109301413,6.392706498922602,15.584247131232773,9.541725578877266,12.69433172421822
22,0.0,0.0,2.714612245885521,7.576673733646616,6.291642839031653,15.535446347893068,6.702694176443399,9.343957202939952
23,0.0,0.0,2.924898551285135,7.443221194712438,5.47653661787859,16.99698355188968,8.038089992315049,11.131589623991369
24,0.0,0.0,2.7088500545273635,7.4693927614148095,5.693360226136914,17.23411282235949,8.250611121337071,12.380988967995998
25,0.0,0.0,2.711718571649545,7.680774148203853,5.260235329689113,14.044178762774255,6.464245981577213,10.453218716724344
26,0.0,0.0,3.118400737035146,8.098057574739975,5.548692077150026,15.492411442806686,7.37101818989704,10.012009730243207
27,0.0,0.0,3.8379180763135463,9.091524138217453,6.381899877342208,16.97222683881138,11.463274895673432,13.114899950719947
28,0.0,0.0,3.7083854616652747,7.751387507406108,6.6378429749854435,18.981601121642026,8.577178278525475,11.118772493210829
29,0.0,0.0,4.055309535455453,7.448402253503238,6.379883987700196,17.919996493666332,8.509529595422384,11.119246055309183
