,0,1,2,3,4,5,6,7
0,9.72182551592646,12.85668083961575,15.904601138754536,20.167040604316128,18.212034459316765,16.565732380027647,17.883431938321728,18.225970007430377
1,96.5979961975878,128.11572006101807,156.87771952392646,143.06303158500728,108.08753018268551,80.05461432765394,84.3317523040016,91.86252536721881
2,163.37951454175064,181.1460528436575,243.10621637821708,224.35576840347463,162.09574954596044,113.48893530544096,115.97893981878353,121.7033592113699
3,196.77793643669168,200.4150772609116,266.4703067447887,253.59203142653206,184.2899142632213,142.1445806176579,144.9035230635549,147.68511656283215
4,212.90114321026408,214.00147659114324,284.22890308230654,264.3218831718957,198.57804208740583,162.5136632311095,166.07644285123385,161.2050137514724
5,198.0926593371585,262.52030631824874,318.11563269212485,291.8310711586189,222.7627135097091,170.29356277212827,166.285148835836,166.24184900581483
6,172.60396721915274,315.511423928933,376.3203968597757,339.6679106820861,251.94158390270803,185.40763096160106,175.2774888399899,181.40859128376735
7,174.47694945031444,330.49183507319833,397.49364802841376,333.13509242145915,245.49565182824043,177.07763308817414,161.27955504612677,162.66698938930284
8,198.4680066549815,309.82587684253053,356.47726167547364,319.17110565134226,242.81200839052957,168.74587863916392,155.10202549391363,160.08624218865305
9,212.6831577340957,299.70537596922264,334.81193482545655,301.4786912466475,239.0180377250647,179.66056506045354,165.22885306426883,168.1544755349078
10,226.67747150417708,272.20859908087357,360.1230337416344,352.2908770354556,274.84126886960115,198.34579211511735,181.2117089147129,187.47434485608483
11,243.3187457842151,292.12792994940094,360.23185019061833,342.77098903127853,263.3011857245251,190.81229131482078,171.47082248887958,164.6866943023407
12,285.92790788554584,304.3902895871426,369.1961151500643,307.38523281146996,241.99818861156848,184.05589219639137,166.0719376568543,163.1324308300677
13,297.61131607659615,313.1775318987737,355.37589211317726,313.93924431377707,248.77835118024663,191.00150488848647,181.8901426845054,189.18441770715407
14,273.12037277893444,296.2798379159493,348.65685890719226,317.6161092881083,252.92139148783085,196.57355365621657,190.35068979601851,196.67925531419934
15,268.3757027062777,319.41572933692936,403.75769226693063,370.49051274299364,281.9240631737061,203.641687814914,186.03126916388675,191.58731170028958
16,306.77157885097205,321.77145417642635,391.9487439862276,370.3016650016508,289.3134834582767,214.97694563874504,202.68454835503078,194.51879776860892
17,333.217251970823,302.8536106174442,366.0641252729846,368.9772532228979,286.3428937582024,208.95518523440055,193.8755154276353,189.02489940917147
18,380.93249060870266,338.25513999380115,359.6712170873009,338.32418861526065,258.2236559887038,182.36383102462312,173.74486023314805,172.59381945395577
19,390.8565796984503,338.0137905867221,346.0745607361752,317.2436000204128,255.15235907094373,205.19647982731357,200.45406083117862,206.59069939298212
20,307.0218630152552,342.75502638241437,377.7259568639801,353.4033306743733,269.973058994567,201.92642552829074,197.87660305747275,200.1113350815352
21,334.9231157733271,380.3801424204902,406.392122870875,343.93266896385575,264.00005568597265,202.6965794273464,203.78767654765113,205.24329246860773
22,303.6875588987616,287.90505567402266,337.5325609318402,326.4812624823781,263.82380320711974,209.10080391578956,199.07275299124802,202.67381584989786
23,244.27630977144466,267.22785431945283,337.6591635504209,330.3512668998886,276.84499213296385,210.08544480609422,193.21009933233964,192.6915622203606
24,220.36250678123682,308.81114359726126,344.05542353203634,325.3138699456038,271.7088164224324,206.87245216625956,193.90643624009482,198.71598514646877
25,226.33266903766102,302.53922753083816,319.546293721922,292.9861876420931,238.85330711141378,175.61540172989928,166.6176679361142,166.07616937954407
26,243.2401735533864,298.1794784601302,336.5643831344174,273.23118267351975,214.63805174391388,162.12245457444658,155.83180613042563,155.8789615525551
27,238.20631472884446,303.80682332082694,336.45867263767855,302.2986321362699,228.48216306639762,174.2988335045574,171.91361486402806,174.7000844449548
28,226.96115341448976,296.22089044550796,320.61317135040116,316.1684456948729,247.6705092316634,176.44355005732933,170.99053230155343,176.31583288435323
29,213.0953095109648,280.04348214424635,350.69582318272217,338.9654132235966,259.10654669076115,168.25164502274475,152.21073023654003,161.15176856940042
