,0,1,2,3,4,5,6,7
0,312.7996186038983,333.8707735904077,410.23234805798415,409.2791937233745,316.65270899402907,220.4437066682201,195.52760698582432,212.9532872531431
1,213.08309884415888,338.9282819924641,509.61734760179564,519.9020089947743,390.43804358154193,256.6058490304201,240.48284556405446,274.0348196138152
2,240.5866121002144,349.4815353701669,499.411633268332,490.95304460065404,368.0009226221894,253.9642328448243,240.18459962624019,265.7973772915296
3,264.23949366295136,307.90326865107124,431.3447216025645,405.80201058149214,299.99753113825585,202.51573849795557,191.59715169438363,218.16838536806006
4,228.981294772381,274.5246270628025,390.81904069185316,365.62987159973903,273.8051524643368,197.24618793186775,184.42469723974025,204.99191500370668
5,180.44205409794313,286.135710407609,426.96223671998786,405.96603349455927,314.82340159105865,229.50102465006142,213.9689291746761,231.8204684364186
6,210.12088492887446,357.5443778352719,454.68287930601065,435.6167930790443,338.0443472432244,258.73407848258506,250.24044356891557,268.1875895998117
7,188.84691046802752,299.42563217122336,425.96720833981954,389.56337546240843,293.74168134132117,216.05925509671334,202.604701438009,220.87031386950093
8,208.91642189542014,289.9973147890236,385.24342316260856,354.3975651797869,269.6869409176587,191.9329375418609,179.75180474161456,200.59477882552082
9,226.6060287521118,305.6103413993604,392.6497713696483,361.8734889287392,276.44554709313945,198.17759964634737,187.19438520862116,212.89567631373268
10,214.4272477234005,258.48894901848985,364.568045188231,352.0868189333625,271.26264951750187,195.4160259250534,185.16425171483166,202.1721276605458
11,216.08906700099135,258.97555836671563,367.7847002284167,339.43554865794573,246.97880113000357,172.63574259882105,166.2872012566099,187.01467184617422
12,239.9171633356346,258.25191897352516,357.34659310380965,304.24967774389347,229.54298188016762,164.02798649373815,155.358383949202,165.6124374283148
13,239.37900532351134,271.8099944821212,359.3036312715747,341.4958692738021,267.56004657055695,198.26773499509622,183.30786374436835,185.8432129768827
14,216.0435823812356,295.8402899642643,396.2110213877122,360.9258318267859,269.4525344325939,193.76707245015427,183.0257788079592,195.96267594698256
15,219.70092793887932,296.8095323291264,415.9253884294942,365.00004432479443,264.6926346073615,185.89073219140647,177.12445737108993,187.328462850828
16,282.54430632967313,301.0788272715365,420.6058762938141,392.67713286880263,294.79643644602623,209.43443965700914,194.88507898437143,209.36495662088018
17,323.1409446991694,287.6073971213145,357.3220940560593,349.5594830224144,264.04269110297594,187.02858515710582,169.843531266191,182.4701256563521
18,394.9190083909768,292.38013338041225,322.89546474193236,302.2443931308185,231.43905678421325,173.2088996850115,165.90771979781366,173.27162285143515
19,406.53923128758004,316.25733008570813,380.80459784381827,354.3054031258285,270.9687137032233,204.18537694596296,189.51809937441595,195.51376557506606
20,277.8014273513605,314.1275536025777,347.0677028576028,325.3742066053191,264.09494710777165,189.00411588681067,164.24934124791167,168.80373907885297
21,342.3990785978164,396.04270732445775,427.5489688807451,396.80604607065777,305.24098346358164,221.97968430664332,203.73275007721875,211.2475782158282
22,327.0111442704158,331.9364245598768,423.5472577528245,380.5967257497892,295.06871371612664,217.01142003530492,195.12539620892912,202.05476384899825
23,238.8816021646148,283.737042916514,385.3176166134767,359.1688472728084,272.71912521496563,200.61274246792811,184.3364923465324,189.8323964835543
24,197.6725648562864,278.776702136578,380.96391306310335,339.107366216552,255.31729136516387,182.88604695605693,166.173438228326,172.93790293743288
25,202.07042446937842,271.1784489356606,327.3672553530202,278.9931424373512,211.3341221147366,152.57522642214576,139.50768984446918,157.4153096382611
26,186.104644441378,288.84534748923244,355.21798380674306,298.7930937646898,224.034367064285,165.68129236838712,163.83218765662605,179.0233007775838
27,194.3492298546279,276.8686305730456,373.97389783285644,350.3420636844311,265.0005013001986,187.85196116153273,184.00206008993464,206.2347627477304
28,169.45217968058176,272.0202997132427,390.5482837198604,363.011223618735,264.85473303535446,175.17573749654275,170.95857088046446,200.19126093988186
29,139.4570752950945,254.70534923898614,404.3761827188111,376.3435796679118,270.3985176839501,186.8483796169527,178.17560699815965,194.00801253562724
