,0,1,2,3,4,5,6,7
0,158.82972857436152,166.8233473335231,125.41631707219098,108.38493396540856,164.43442882191854,185.053088202708,184.16883480871476,151.80871809953157
1,120.79113876800356,139.87446940149366,124.79693649227589,107.05048250308805,182.55139274969935,197.47301324212472,184.46304674011986,183.05624225217105
2,137.34013379808158,138.78115772021772,130.1749886633859,121.75419992252007,187.3499747399664,187.50055568601456,194.38121950632961,194.04997018996485
3,141.47153384407736,132.39441793677807,119.95896486329426,128.1155032163975,160.98696678071536,164.55600751073047,170.56899631256653,175.46875895963828
4,159.29289538805946,137.19652737434313,120.41485506699769,116.61841715011566,147.29481649283824,149.1915699923251,157.18724492146788,167.2812744051455
5,159.580052183251,129.6775903024042,113.6602096738182,118.13303856907724,166.7382084713804,176.0002381111655,180.15564084532994,179.59898232102992
6,157.39605522124558,129.4458682590318,131.47138165770403,124.09041732994498,177.07589800723187,188.01119096658982,190.03395361301438,182.56409635560658
7,159.4525002496321,135.35889098615306,131.23971697138947,128.2835131155627,180.92686467016384,180.49856037318705,183.21052247560488,167.48158313179835
8,160.97156396011778,139.2892799281203,145.21073015899108,116.45076353441696,171.19786185286287,187.96447243645906,196.26889320515204,179.90012120894917
9,170.06121549778126,137.2441548814649,135.2010169616807,101.6630512426609,150.8538713429383,176.38644395962658,201.2779767164254,198.1272948296352
10,173.82146118755784,134.169892125658,117.76825332940481,104.68068931507165,165.81347603671477,201.86984429557424,214.37733520566087,210.76706465519186
11,170.040041514647,129.1899028661528,112.40017372785364,112.14545905875842,166.17427374772825,175.73678771389027,186.22066788199535,187.9630699759144
12,156.45009761029897,127.72794745934715,113.7899303379701,117.18839916188068,155.86106612719237,161.84341309388307,170.09459191887356,176.00847934608765
13,156.7112682442554,123.04760943103268,111.01445709730807,108.47542167795538,164.84311004598018,172.63361223220832,182.15214565762903,178.85499867771236
14,169.66006680598508,130.92595501367398,107.16667258593803,111.45918670339519,172.52751728888774,193.34977396480215,194.01255757729487,180.4000319101711
15,182.97289856335084,137.66251567664483,119.93625821218404,120.70780155916066,181.62912986612255,193.52664437070314,187.44150615813234,178.01302877852632
16,193.49915434228012,135.66221440259926,118.59672765188482,114.76334883867922,161.1418310063428,183.7848986216167,184.51838129788004,196.3688792312157
17,181.07682122789868,137.6399894366823,121.70535831269353,115.80153874998369,163.59836259445203,182.8846824971003,184.41157428561579,191.91454930517608
18,179.48435834468728,155.13369704642432,127.32914798599981,114.19919320455105,147.5085914421696,176.44695457337332,176.5116549146204,174.559067182972
19,188.80291414735413,151.54666186454557,122.07760449875079,107.92649240575828,138.1394415999572,173.86930274555093,183.4802233146456,168.06779183031858
20,176.09789268418945,125.92183576123539,119.2132598533466,122.26347241020348,165.08039829575392,171.52146366298663,178.2586143270749,167.43025226054462
21,161.07298005100017,129.27164218927416,122.98955844695195,133.0545281215204,172.5123662570616,173.9982480617486,185.63869783840084,172.86333125381393
22,150.83053121656272,133.24933743138396,115.41271937393756,109.1708570154264,145.78447873191314,166.41578040809543,182.1272022714294,180.09166949033445
23,146.36562388760143,133.60224670132644,128.54435234078562,112.89101358873816,139.35729983470782,162.6547101303192,184.95307209836207,179.82888398335922
24,154.4981394580082,133.8738987067506,121.98304936271961,111.28247022325753,137.69129184748314,154.72232276222806,176.04244393640369,174.8853872813854
25,157.86885467740672,122.06553382406449,118.68927255775304,120.8512341176952,124.49348567240702,129.32331027840343,139.772389895135,142.77200375252838
26,163.0411844304489,127.79723153989364,115.1882676224166,122.49918722329268,130.6246771920257,140.12883890316482,145.22674971546556,145.2690459856268
27,164.98922645268613,126.23251573879892,110.9174316745366,108.14561089730154,150.1435318917684,170.72179756435008,174.0829494066746,167.29904664846754
28,161.31537713261585,117.13903504729363,114.55323371274729,104.84628478312666,152.8590810057774,177.44452459049455,178.48577335537388,161.05883833247043
29,167.05610241132027,119.17189959732556,107.97018227004332,110.14872878619319,155.5452052184273,172.30939487246255,176.86743293150715,158.20594399845956
