,0,1,2,3,4,5,6,7
0,159.15056359166118,167.1328071607582,125.43463101316759,108.4444336243558,164.25903016457073,184.90023650654925,183.97528573724142,151.9734663091331
1,121.45237206352388,139.4045081751859,124.36366167316869,106.98424706086168,184.4612482227736,197.49088317974295,183.78710092850739,179.78719900374978
2,122.21565087495865,126.65250380608505,116.73121817159605,104.64807416276157,193.1647760463948,195.44950887690845,198.3645901751907,175.30965120158513
3,102.20982080463172,114.55761680318366,100.79219290350085,113.50468913763241,182.90664550834003,192.99804128815418,191.27836757615182,163.48871368540708
4,107.20137944217335,106.81990128505541,97.6150329776678,100.5920820917702,166.62797553908294,176.58893869050036,178.41555366283632,153.51437170925044
5,106.27171080399839,114.77778896221547,98.83206756941436,110.81354607378397,162.01236300914596,167.74425582176596,163.66450833702044,142.44800284515009
6,107.89576683656564,122.33896695948586,117.01251237998471,109.75801075709694,177.0352677867407,187.95970453618645,191.48994640997643,158.550466376806
7,102.1682026321534,126.51278929652162,117.50661607550474,120.15414286120873,193.7305342359553,202.0539212237115,213.06627203280613,178.0110508073345
8,85.99342610245435,123.5178879219102,120.85449096817193,111.52075472753751,145.96160210764393,152.5771319843024,168.86633262182474,151.22999933768136
9,104.02073622809726,117.98252079475475,117.35395634946916,93.09626625706161,145.39231444182641,159.6805989910005,174.81722892293197,157.99291381354132
10,79.50922534877463,95.47481786782203,105.63857041301098,85.90277585569885,149.01447060387895,164.92547292556873,163.84853173774397,142.03089935090264
11,74.52140712110638,94.87640941173633,96.8138346787839,94.54259651052571,149.81143916584446,148.48080099681155,144.24123782625327,113.57902515774528
12,79.3409905637527,96.09422425423028,92.14652827550015,91.25926245364795,122.38709029082708,128.25543403187632,135.74046306403073,106.4045518165156
13,79.18344839224198,99.31417418717182,81.01223509884211,83.10159643880424,133.0433389012488,135.63788815852217,137.63427005886635,106.744621045082
14,96.12221974470387,115.80120955189678,85.23394553052678,87.41879739853782,152.5784455908125,165.2200536391565,156.0957113581714,123.25558009373263
15,112.28865574841667,117.27698628020501,99.87194507873348,102.37521615997147,175.64039259055312,165.86987441050232,166.68514423953232,132.7451644833992
16,101.15200477647915,130.62232368399833,105.94819274882123,103.16863934833412,167.01254595888267,174.597154383882,176.49893066439802,154.92823302570122
17,100.86510992838087,126.88941277823731,94.57384811458289,109.28528030577847,161.96731267274524,166.90610685912372,151.5117550534653,125.72438000569667
18,98.97142403282596,118.29785924921038,95.69578415837805,103.05954248246971,130.69715508780598,139.81001659420824,133.7778132763258,122.6549475526422
19,114.83232291098287,126.25791977432964,100.27485607419332,107.01273074459367,157.03422848279516,163.57760792696172,165.74787163405426,143.31818297624048
20,135.5058266958567,132.0707011181182,119.01398999306386,121.07185221741949,165.28528689683083,157.33230940160888,155.61486243813766,131.24952292744268
21,128.84739385612212,116.8282957209011,107.12643942898443,118.02851870142331,148.50338957649868,139.96633843449743,151.12018016496643,128.9933989307343
22,105.0988948205877,119.63313699293062,100.08605460654537,109.01291500271094,158.7791251545899,155.85719473090674,161.7698907137858,130.85612903669886
23,115.00509148448732,110.27197866385598,102.82205801701797,94.39440710623063,135.61489410073676,147.71275287411754,165.4099309301163,142.95944201990824
24,105.73168890180925,112.62113037581813,95.18300714085481,99.20466624203947,138.4265515963344,134.1580916070568,157.17797788015307,136.11460847614717
25,106.46737291674393,110.69803180128199,97.75131166083746,104.75918416868427,135.4728442009432,132.07195749447936,145.23567382631174,129.25080566678034
26,112.21211681678221,106.31054275478867,97.51363091258835,107.4953852150835,131.11636040181554,126.16480725252256,142.3006700189608,122.9561520757629
27,120.8106622861124,126.09856794104749,104.61167446856986,109.65255211523811,137.11217605211462,148.45433132863337,167.77888267148194,148.51003980076825
28,122.2066820916445,127.17834155885447,104.01258245621435,93.1254756732357,162.4841854294453,178.24691706748965,193.73109425527414,174.58162166356425
29,118.91029537496706,119.47416670905736,101.89777885414495,104.76163258325124,169.22098206837478,194.58190531938754,201.05632790636406,189.82998206095692
