,0,1,2,3,4,5,6,7
0,311.59689949369266,333.90112600265263,410.4816608931298,409.6381089876916,317.0015877903901,220.52391497222203,195.63318187810034,212.88850604735543
1,212.1237721804029,338.0569188149618,508.55705599265855,519.7353791371379,390.0145370576992,257.34604808139716,239.65361866478088,273.1632345739873
2,234.02406698023842,347.9615330546448,503.0960821961492,496.57369430211696,373.85438705032163,256.4614734438314,238.58368441734783,267.84813641797916
3,258.30070068289047,307.70881078832326,433.55467345734513,405.1628006250583,305.52952929351727,205.58621017992132,194.92933840216565,223.3330628472096
4,224.39305535369846,276.0637435620713,397.36627106269447,369.70928112092685,280.3673233335575,205.3330750663538,187.95117323692057,210.57835900835107
5,181.86826727584364,293.4001724337535,432.63295246318006,414.6652335568513,320.5631667925699,235.88580474296486,218.02109442552847,238.5567602796737
6,214.98187013587386,361.9547362621178,459.8298220870639,437.49346835977656,346.2149385305244,260.28170161082477,250.41560450615296,274.5340394044056
7,186.68170963282654,298.54880427660623,427.70471184262215,386.9848113142664,293.49015475288337,218.2958977378042,209.38888623930373,229.4393811414899
8,210.1143820589101,289.39885208945446,384.3536069581899,356.35337043199684,272.24651819255075,195.90022135937048,189.0009726077411,209.16283599015756
9,231.6684161641347,307.1370973654625,396.1821869107509,363.14093972679535,282.3988520924752,203.6050599763124,193.89774253268223,219.8630799785134
10,218.58922446195913,260.34326515790804,367.1118720716639,353.32062617062275,273.3590064603591,198.7462070757657,190.21792550012003,207.8874043186415
11,221.51040175939562,264.47261973651047,371.60294416682643,343.7032402656822,254.25532889427728,177.3986482047557,174.17760967072198,193.18382380600764
12,245.27264911418465,261.0435976762993,362.7835766130526,306.63240606900865,236.85954968554927,170.83875450996243,164.04512903257736,173.44777467532649
13,246.2653604037887,276.8502570350484,368.25697310640027,347.74154225309377,273.3204583989224,204.21663865834003,190.10089886990434,193.94149260663573
14,225.41889279608318,298.2057977527804,397.92247501288017,366.2476536485823,275.66538815005623,200.90621650750987,190.32941823303122,203.3928364505888
15,231.55052842851129,302.6991080973956,417.0156418633967,364.7353375007521,269.4696814500984,191.437125749102,181.87147323226915,194.21920225389715
16,293.64419347054496,306.9971498331089,426.4041517780541,394.9592778574794,299.9958203970118,214.7262469261477,201.49358281246322,217.21483314564412
17,331.8761101729419,295.40738243927615,360.76470487070924,353.57986810494936,267.40979352742835,191.22725575823753,177.16382053668383,190.90335085500567
18,400.6043496228594,299.0634194601493,328.3468839890349,306.4276392149486,235.7432805393201,178.7487992384208,172.53495757935232,182.54803726749188
19,408.52446428984865,320.235028740764,383.5937741830374,355.2904661026942,274.7426760717614,208.368684988142,196.18725506238385,204.2644715727418
20,284.35323400154056,319.92945321798203,350.9408467469017,329.8625657253319,268.45329345556434,192.56628765822296,168.18350868895308,176.84453738933365
21,348.38061027944315,400.41712174944706,432.3688298197343,400.17337094714924,309.4262051976763,225.91910068874057,210.01203775536987,218.1172519026219
22,330.7039295011839,334.1671565236943,426.65074832991354,383.31082281804873,299.0080607193511,219.1795555241962,199.46100431600962,209.56425563376183
23,244.3375022978028,289.19580321842886,389.08613860293696,362.5032222561946,276.7743028635864,205.56709985235216,191.34707198736274,200.39514065554542
24,206.8849812679543,283.6139975554868,381.17448740872703,342.3890936032878,258.87410334641686,186.86421060198566,172.1851446563888,183.1300263360621
25,209.93626612152258,274.63062907178795,331.100580954994,282.9603146756755,216.97385169753016,158.02345499024224,147.6674634263262,166.90502780305025
26,197.76139126518913,293.58737699172093,359.80470534610976,301.7500428370717,228.2652361799798,168.45822209507065,168.87731202182601,187.57080051920872
27,207.27054479194192,282.8741361363577,377.727275133708,354.9334634513675,267.44029155921316,190.98991428228993,189.8983888735378,211.24130677880305
28,181.07499937060646,273.98378044194845,393.28654398825745,363.69623408849003,269.4416772840409,180.17029044543824,175.27501145907928,204.72607885749014
29,152.6873898783162,260.7797135486714,408.41769616960033,377.58340614146726,275.17614049579544,192.7282169049879,183.50021977531944,201.1052590992305
